comment_id,comment,author,like_count,time_text,reply,clean_comment,like_count_numeric,word_count,character_count,comment_type,sentiment
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWuEyPxK26N, @odiagam5755  YOU EDUCATED GOD SHOULD BE IN A COURSE ON AERONAUTICAL FLIGHT. THIS IS THE KNOWLEDGE YOU GAIN IN THE EARLY GRADE. IN SCHOOL! AND WHAT ARE THESE EARTHQUAKES?,@raunohurt43,0,2 bulan lalu,True,@odiagam5755 YOU EDUCATED GOD SHOULD BE IN A COURSE ON AERONAUTICAL FLIGHT. THIS IS THE KNOWLEDGE YOU GAIN IN THE EARLY GRADE. IN SCHOOL! AND WHAT ARE THESE EARTHQUAKES?,0,29,169,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWyYc8AsOX6, @odiagam5755 what if it ALL disappeared huh,@zzr5993,0,2 bulan lalu,True,@odiagam5755 what if it ALL disappeared huh,0,7,43,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWuvAV-FFFb,Better without them.,@dagleytim,6,2 bulan lalu,True,Better without them.,6,3,20,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWxBEmVG_Tb, @dagleytim are you part of ‘them’?,@cherylepearce2666,7,2 bulan lalu,True,@dagleytim are you part of ‘them’?,7,6,34,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWzU1WLUkRp, @dagleytim Lead by example then,@Not4ev3ry1,2,2 bulan lalu,True,@dagleytim Lead by example then,2,5,31,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWxXB2Nj5LJ,"Exactly: those stupid humans don’t realise that they aren’t destroying the planet, but only the habitat that allows them to survive. If they were to become extinct, Mother Earth would continue to live, regain her balance, and would certainly benefit from it.",@hannaray9081,5,2 bulan lalu,True,"Exactly: those stupid humans don’t realise that they aren’t destroying the planet, but only the habitat that allows them to survive. If they were to become extinct, Mother Earth would continue to live, regain her balance, and would certainly benefit from it.",5,42,258,Reply,Negative
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWxXkShNnQh,"​ @hannaray9081 

 Genesis 1:28
[28]And God blessed them, and God said unto them, Be fruitful, and multiply, and replenish the earth, and subdue it: and have dominion over the fish of the sea, and over the fowl of the air, and over every living thing that moveth upon the earth. 😊",@benfranklin3963,3,2 bulan lalu,True,"​ @hannaray9081 Genesis 1:28 [28]And God blessed them, and God said unto them, Be fruitful, and multiply, and replenish the earth, and subdue it: and have dominion over the fish of the sea, and over the fowl of the air, and over every living thing that moveth upon the earth. 😊",3,51,277,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWsX8rgNOjn,Well said humans think they are gods,@jennyharper9499,3,2 bulan lalu,True,Well said humans think they are gods,3,7,36,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWsr7vJhMKN,you first then stop moaning get on with it.,@bo-zd2fj,3,2 bulan lalu,True,you first then stop moaning get on with it.,3,9,43,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWsEgWKpIqP,There’s no point for Mother Earth without humans.,@TT3-Texan,2,2 bulan lalu,True,There’s no point for Mother Earth without humans.,2,8,49,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWsFZS2ziiJ,"​@TT3-Texanwrong 😂,mother earth is a made up name by us, also we called it earth or the blue planet. For billion years earth is just fine without a single living being.",@odiagam5755,3,2 bulan lalu,True,"​@TT3-Texanwrong 😂,mother earth is a made up name by us, also we called it earth or the blue planet. For billion years earth is just fine without a single living being.",3,31,168,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWsHTi5kguI,@TT3-Texan What we think about it is of no consequence. Life in new forms will prevail to adapt to the environment when we can longer live under the conditions that we have caused. Pretty stupid species in my opinion.,@suemick8709,1,2 bulan lalu,True,@TT3-Texan What we think about it is of no consequence. Life in new forms will prevail to adapt to the environment when we can longer live under the conditions that we have caused. Pretty stupid species in my opinion.,1,39,217,Reply,Negative
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWuNJ1-mx6i,But we are the salt 🧂 of the earth.... mother earth is irrelevant without us human.... know this n know peace ✌️🕊️,@marvelanswer9814,2,2 bulan lalu,True,But we are the salt 🧂 of the earth.... mother earth is irrelevant without us human.... know this n know peace ✌️🕊️,2,22,114,Reply,Negative
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWyXksbLxfP, @marvelanswer9814 so is the earth food itself is the great question,@zzr5993,0,2 bulan lalu,True,@marvelanswer9814 so is the earth food itself is the great question,0,11,67,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWyL4sa0gqD,"Brain washed you didn't they, lol",@ChunkyMonkey78,2,2 bulan lalu,True,"Brain washed you didn't they, lol",2,6,33,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWrkf_serhJ,13 degrees today in the UK,@user-hs4ei27,1,2 bulan lalu,True,13 degrees today in the UK,1,6,26,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWs9pIRPz7Y,@user-hs4ei27  that was a useful post.,@lksf9820,0,2 bulan lalu,True,@user-hs4ei27 that was a useful post.,0,6,37,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWs0q4xRKjz,DEMN GOD,@raunohurt43,1,2 bulan lalu,True,DEMN GOD,1,2,8,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWsHz0vIDcz,"It is scientifically proven that when the super el nino happens, that babies will be born naked!  Super El Nino...hocus pocus...",@popev3887,1,2 bulan lalu,True,"It is scientifically proven that when the super el nino happens, that babies will be born naked! Super El Nino...hocus pocus...",1,21,127,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWu2TeGtpvq,Earth will be much better with out humans taking it for granted and draining it viens dry of its blood,@wasssupgee,1,2 bulan lalu,True,Earth will be much better with out humans taking it for granted and draining it viens dry of its blood,1,20,102,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWuFyvpW-wG,Don’t worry people Trump will fix everything🎉🎉🎉🎉🎉🎉,@JoseTheChico,1,2 bulan lalu,True,Don’t worry people Trump will fix everything🎉🎉🎉🎉🎉🎉,1,7,50,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWuI1_Rr8Sc,@JasperDaBoss1 You hope!🤣 Sorry God...,@raunohurt43,0,2 bulan lalu,True,@JasperDaBoss1 You hope!🤣 Sorry God...,0,5,38,Reply,Negative
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWuI9YPH7jc,@JasperDaBoss1 Sorry 😂,@raunohurt43,0,2 bulan lalu,True,@JasperDaBoss1 Sorry 😂,0,3,22,Reply,Negative
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWugHetxUgZ,"That is not true. If humans die, the earth will implode within 6 months.",@MrJabez89,1,2 bulan lalu,True,"That is not true. If humans die, the earth will implode within 6 months.",1,14,72,Reply,Negative
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWv3tDqv49H,"We must pray and ask God to Guide Us and provide us supplies and resources, May our God Bless us all🙏",@jimnicholasgertoscuyno1486,1,2 bulan lalu,True,"We must pray and ask God to Guide Us and provide us supplies and resources, May our God Bless us all🙏",1,21,101,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWvEG2kyACT,"So? 
What exactly is your point?",@Ont785,1,2 bulan lalu,True,So? What exactly is your point?,1,6,31,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWvlbH9corD,No it was created for us.,@benfranklin3963,1,2 bulan lalu,True,No it was created for us.,1,6,25,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWvv3ygI6KR," @benfranklin3963 

Because you’re so special!",@Ont785,4,2 bulan lalu,True,@benfranklin3963 Because you’re so special!,4,5,43,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AX19PSz40L6,save that for yourself because I'd like to live,@fire_lord862,1,2 bulan lalu,True,save that for yourself because I'd like to live,1,9,47,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWxsty53p30,"Mother earth only exists because humans have created it inside our minds, there is no 100% guarantee than objective reality exists!",@albin4323,0,2 bulan lalu,True,"Mother earth only exists because humans have created it inside our minds, there is no 100% guarantee than objective reality exists!",0,21,131,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWrZ1VB3btj,"Respected Sri,
If evolution is that is all, and if there is no God, then there is no objective good or evil.

So actions like six u ally abou sing Keds, graping, unaliving them, wars for dominance, bribe, lusting, jealousy, murder etc are all just a matter of preference. Please sit and think about your world view and ripent. 

Kali yugam peaked... time over...
The king of kings is returning ANYTIME SOON to judge all. He gave his life on he cross as a penalty for your evil deeds so that you may not be condemned but have eternal life with God and also live a relatively peaceful life on earth. 
if there is any other way to forgive our sins/bad actions please tell me.",@Rockmanithan,4,2 bulan lalu,True,"Respected Sri, If evolution is that is all, and if there is no God, then there is no objective good or evil. So actions like six u ally abou sing Keds, graping, unaliving them, wars for dominance, bribe, lusting, jealousy, murder etc are all just a matter of preference. Please sit and think about your world view and ripent. Kali yugam peaked... time over... The king of kings is returning ANYTIME SOON to judge all. He gave his life on he cross as a penalty for your evil deeds so that you may not be condemned but have eternal life with God and also live a relatively peaceful life on earth. if there is any other way to forgive our sins/bad actions please tell me.",4,125,668,Reply,Negative
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWrjM2jtWr8,"​ @Rockmanithan Yawn 🙄
People have been parroting this garbage for centuries.
Get a grip.",@iraceruk,5,2 bulan lalu,True,​ @Rockmanithan Yawn 🙄 People have been parroting this garbage for centuries. Get a grip.,5,15,89,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWryA2GpUNz,​ @iraceruk  I second that sentiment 👍,@surquhart64,2,2 bulan lalu,True,​ @iraceruk I second that sentiment 👍,2,7,37,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWwnDkdMsZD,"​ @Ont785 
Isaiah 45:18
[18]For thus saith the LORD that created the heavens; God himself that formed the earth and made it; he hath established it, he created it not in vain, he formed it to be inhabited: I am the LORD; and there is none else.",@benfranklin3963,1,2 bulan lalu,True,"​ @Ont785 Isaiah 45:18 [18]For thus saith the LORD that created the heavens; God himself that formed the earth and made it; he hath established it, he created it not in vain, he formed it to be inhabited: I am the LORD; and there is none else.",1,47,243,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWwzGUA-Gql,​ @benfranklin3963 At your big age and still believe in imaginary friends? Pathetic.,@whatonearth-q1x,1,2 bulan lalu,True,​ @benfranklin3963 At your big age and still believe in imaginary friends? Pathetic.,1,13,84,Reply,Negative
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWxGQZIj8hP," @benfranklin3963 

And somehow he knew what a day was before the sun was here…

Too bad when God wrote that book (lol) he didn’t take pictures",@Ont785,0,2 bulan lalu,True,@benfranklin3963 And somehow he knew what a day was before the sun was here… Too bad when God wrote that book (lol) he didn’t take pictures,0,26,139,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWxTimw_HuL,"​ @Ont785 
Dear sis God made everything. For by him all things were created, in heaven and on earth, visible and invisible, whether thrones or dominions or rulers or authorities—all things were created through him and for him.",@benfranklin3963,1,2 bulan lalu,True,"​ @Ont785 Dear sis God made everything. For by him all things were created, in heaven and on earth, visible and invisible, whether thrones or dominions or rulers or authorities—all things were created through him and for him.",1,38,225,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWy9bsSbXiV, @benfranklin3963  not everyone believes that bull,@pault6054,0,2 bulan lalu,True,@benfranklin3963 not everyone believes that bull,0,6,48,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWyHMw7-GYp,"​ @pault6054 
Do you believe in good and bad. 😊",@benfranklin3963,1,2 bulan lalu,True,​ @pault6054 Do you believe in good and bad. 😊,1,10,46,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWxn0U-9mZ8," @benfranklin3963  This sentence clearly shows that it was written by a man—albeit a foolish one—and not by a god. Mother Earth, or a higher power, would have written that we should respect all forms of life, not subjugate them, as in that evil book called the Bible",@hannaray9081,3,2 bulan lalu,True,"@benfranklin3963 This sentence clearly shows that it was written by a man—albeit a foolish one—and not by a god. Mother Earth, or a higher power, would have written that we should respect all forms of life, not subjugate them, as in that evil book called the Bible",3,47,264,Reply,Negative
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWuGio-7p90,"​ @raunohurt43 TF are you talking about , thats just a fact 😂, for billion years earth is just fine without a single living being, tell you this how many earth like planet in this universe that hasn't been exploit by human and they're just fine ? The anwer is too many .. and LOL earth quake you said ? This earth is more capable handling more than just earth quake ... have your heard of meteors, eruption, hurricane, tsunami and rain that last for 2 million years ??? 😂",@odiagam5755,3,2 bulan lalu,True,"​ @raunohurt43 TF are you talking about , thats just a fact 😂, for billion years earth is just fine without a single living being, tell you this how many earth like planet in this universe that hasn't been exploit by human and they're just fine ? The anwer is too many .. and LOL earth quake you said ? This earth is more capable handling more than just earth quake ... have your heard of meteors, eruption, hurricane, tsunami and rain that last for 2 million years ??? 😂",3,90,471,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWuHbcXxsjt, @odiagam5755  CORRECT🤣,@raunohurt43,0,2 bulan lalu,True,@odiagam5755 CORRECT🤣,0,2,21,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWz3__cg87r,​ @zzr5993 All disappeared ? Be specific ..,@odiagam5755,0,2 bulan lalu,True,​ @zzr5993 All disappeared ? Be specific ..,0,8,43,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWsZG85TH-R,"​ @nuhuhuhuh-f8h Nature is alive, by the way. In fact it by definition, is life and supports the birth and rebirth of recurrent life.",@truthinlightministries,9,2 bulan lalu,True,"​ @nuhuhuhuh-f8h Nature is alive, by the way. In fact it by definition, is life and supports the birth and rebirth of recurrent life.",9,24,133,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWsgu44eTIX," @truthinlightministries  supports life, it isnt life.",@nuhuhuhuh-f8h,2,2 bulan lalu,True,"@truthinlightministries supports life, it isnt life.",2,6,52,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWwtzegvhe4,​ @nuhuhuhuh-f8h So without anything to support life then life will be absent so....,@truthinlightministries,0,2 bulan lalu,True,​ @nuhuhuhuh-f8h So without anything to support life then life will be absent so....,0,14,84,Reply,Neutral
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWwyBIFI7uh," @truthinlightministries  true, but that still doesnt make the support itself a living thing",@nuhuhuhuh-f8h,0,2 bulan lalu,True,"@truthinlightministries true, but that still doesnt make the support itself a living thing",0,13,90,Reply,Positive
Ugy1UF-xl8nO0c6-K_R4AaABAg.AWqQxGgPlO9AWsZtQNZsWg," @nuhuhuhuh-f8h  What makes you think that the Earth is not a living being? How can you have any certainty that out ancestors, who definitely understood the world to be alive, were not accurate in their perceptions and understanding? You have walked straight into a sucker punch you never saw and couldn't even imagine.",@patrickquinlan3056,1,2 bulan lalu,True,"@nuhuhuhuh-f8h What makes you think that the Earth is not a living being? How can you have any certainty that out ancestors, who definitely understood the world to be alive, were not accurate in their perceptions and understanding? You have walked straight into a sucker punch you never saw and couldn't even imagine.",1,53,317,Reply,Neutral
